Wall time,Step,Value
1555512587.8210545,60775,0.008242717944085598
1555512653.8355892,61935,0.006930272560566664
1555512736.4633925,63160,0.007390968501567841
1555512812.8913746,64540,0.007973595522344112
1555512828.3671062,64820,0.007068137172609568
1555512830.573848,64860,0.006602765526622534
1555512831.6517007,64880,0.007399639114737511
1555512895.9323778,66040,0.0066955783404409885
1555513092.0290074,69540,0.006335515528917313
1555513227.2653298,71940,0.007117947097867727
1555513247.7045026,72300,0.007110747043043375
1555513249.882207,72340,0.007054151501506567
1555513306.5630045,73340,0.0066474019549787045
1555513387.1510162,74760,0.005855090916156769
1555513446.020304,75800,0.006825148593634367
1555513469.87836,76220,0.00820531789213419
1555513477.9364822,76360,0.006868279073387384
1555513611.7216346,78485,0.006048288196325302
1555513643.5202348,79045,0.00745511194691062
1555513674.455823,79605,0.007294319570064545
1555513732.1428607,80645,0.006285215262323618
1555513800.9610767,81885,0.006455554161220789
1555513910.8410964,83845,0.007575866300612688
1555513945.6317482,84465,0.007206971291452646
1555513951.2193146,84565,0.00665355334058404
1555514031.895973,86005,0.0069547719322144985
1555514046.53454,86265,0.006076743360608816
1555514048.7410135,86305,0.007308217231184244
1555514140.522436,87925,0.007055163383483887
1555514244.945161,89765,0.0072396607138216496
1555514264.2331595,90105,0.007323706056922674
1555514288.1377103,90525,0.006767480168491602
1555514399.4129744,92485,0.007273949217051268
1555514440.5446894,93205,0.008306962437927723
1555514444.9736166,93285,0.007412318605929613
1555514454.0255568,93445,0.007628090679645538
1555514781.9687705,95670,0.007176137994974852
1555514797.4042447,95950,0.007097281515598297
1555514839.4322107,96710,0.006597914267331362
1555514852.6423204,96950,0.0074309236370027065
1555514899.6684291,97790,0.008277525193989277
1555514975.7344296,99150,0.006459128111600876
1555514985.8561425,99330,0.008127850480377674
1555514989.3167849,99390,0.00691324844956398
1555515074.4376953,100910,0.00630424777045846
1555515076.7335267,100950,0.007155120372772217
1555515137.191837,102030,0.006561975926160812
1555515168.930009,102590,0.007525010500103235
1555515287.9881818,104690,0.006726887542754412
1555515390.128481,106490,0.006353903561830521
1555515408.2680104,106810,0.006703040096908808
1555515424.2227235,107090,0.006866684183478355
1555515493.6001205,108310,0.006388508249074221
1555515614.68981,110235,0.00667390413582325
1555515650.2465086,110875,0.0064533003605902195
1555515777.7775953,113175,0.007005735766142607
1555515794.6071947,113475,0.006754396017640829
1555515843.933432,114355,0.007477693259716034
1555515939.1504993,116055,0.007186673581600189
1555515958.299745,116395,0.006575999315828085
1555515961.673886,116455,0.006452972535043955
1555516001.9389164,117175,0.006317857187241316
1555516009.8651667,117315,0.00748322531580925
1555516050.3486087,118035,0.006655497010797262
1555516074.147305,118455,0.0071734176017344
1555516144.4826825,119695,0.006961348932236433
1555516167.1192203,120095,0.006790946703404188
1555516293.0887582,122315,0.00817805528640747
1555516304.5340064,122515,0.007048629689961672
1555516382.87291,123895,0.0071283127181231976
1555516397.6652203,124155,0.006799802649766207
1555516404.5149975,124275,0.00697307288646698
1555516419.2158144,124535,0.007365035358816385
1555516495.1975856,125660,0.007179932203143835
1555516520.6534443,126120,0.006499605719000101
1555516526.1577573,126220,0.006773484405130148
1555516591.5136988,127400,0.006890492979437113
1555516618.1034594,127880,0.006373442243784666
1555516752.2070627,130280,0.00766029441729188
1555516812.7769406,131360,0.006561684887856245
1555516845.199939,131940,0.006441488862037659
1555516905.812047,133020,0.007023509591817856
1555516949.6037285,133800,0.006292629987001419
1555516953.0761175,133860,0.007397714536637068
1555516966.7292826,134100,0.006078196689486504
1555517001.9720871,134720,0.006888939533382654
1555517119.763941,136800,0.00591760640963912
1555517128.827021,136960,0.00644196942448616
1555517146.0586152,137260,0.005726333241909742
1555517256.1153638,139200,0.0064523653127253056
1555517285.9056113,139720,0.007378192152827978
1555517311.0404298,140160,0.0073473528027534485
1555517425.4923604,141985,0.006556422915309668
1555517434.3779788,142145,0.006574974860996008
1555517479.703378,142965,0.006878702435642481
1555517581.9556835,144805,0.006426470819860697
1555517653.667133,146085,0.0069671631790697575
1555517685.018963,146645,0.006640092935413122
1555517686.158464,146665,0.0062016937881708145
1555517707.4914188,147045,0.0067250654101371765
1555517733.3292308,147505,0.007624916732311249
1555517754.594821,147885,0.006657776888459921
1555517809.5755312,148865,0.006927856709808111
1555517820.8414383,149065,0.007536453660577536
1555517824.149126,149125,0.006671570241451263
1555517841.0645907,149425,0.006275810766965151
1555517878.6053653,150085,0.006576932966709137
1555518078.1375768,153605,0.006581396330147982
1555518084.8958855,153725,0.007401886861771345
1555518161.2870183,155065,0.007125064264982939
1555518193.067514,155625,0.006036459002643824
1555518204.5654948,155825,0.008076674304902554
1555518255.9709468,156510,0.007447842974215746
1555518329.8649244,157850,0.007524359971284866
1555518365.3876245,158490,0.007056601345539093
1555518430.6809323,159670,0.007298024836927652
1555518469.9247599,160370,0.008267607539892197
1555518514.8398185,161170,0.007193801458925009
1555518642.494616,163450,0.007044910918921232
1555518681.6683471,164150,0.008387390524148941
1555518688.4791737,164270,0.006983763072639704
1555518766.456612,165650,0.006296807900071144
1555518816.2384121,166530,0.0072020296938717365
1555518849.0509386,167110,0.006155271083116531
1555518854.6774106,167210,0.006299518048763275
1555518865.0073328,167390,0.006737314630299807
1555518967.2361422,169190,0.008116568438708782
1555518970.6514304,169250,0.007367915939539671
1555519002.4152474,169810,0.006944752763956785
1555519013.8527193,170010,0.005930687766522169
1555519079.7661333,171170,0.007063810247927904
1555519119.5669606,171870,0.007366832345724106
1555519362.1763701,172535,0.007125240284949541
1555519428.6110737,173735,0.006552558392286301
1555519566.4377227,176215,0.007207860704511404
1555519569.7440326,176275,0.006609037984162569
1555519632.523927,177395,0.007348400074988604
1555519661.7092452,177915,0.006152333226054907
1555519665.071351,177975,0.006878419313579798
1555519688.5431213,178395,0.006651379633694887
1555519696.4012308,178535,0.006667798385024071
1555519761.4668329,179695,0.006935944315046072
1555519768.174258,179815,0.007406489457935095
1555519831.2523003,180935,0.007969931699335575
1555520025.1529517,184355,0.0066439323127269745
1555520033.193216,184495,0.007702952716499567
1555520063.7811358,185035,0.006771724671125412
1555520127.4035518,186155,0.006175254937261343
1555520163.9292724,186795,0.007045010104775429
1555520248.0059478,188060,0.00650259992107749
1555520251.2990959,188120,0.008008020929992199
1555520273.3630748,188520,0.007265082094818354
1555520309.7822492,189180,0.007983500137925148
1555520397.2830696,190760,0.006692471448332071
1555520405.1789768,190900,0.007012039422988892
1555520419.68074,191160,0.006723998114466667
1555520486.9632585,192360,0.00718253618106246
1555520520.5356693,192960,0.006921184714883566
1555520546.3492548,193420,0.007293118629604578
1555520566.5875711,193780,0.0063153766095638275
1555520644.8901846,195180,0.006207205820828676
1555520729.5466352,196680,0.007234711199998856
1555520802.3133483,197960,0.006938046310096979
1555520875.920577,199260,0.007200999651104212
1555520973.609702,200980,0.006675917189568281
1555521003.0868616,201500,0.007476747035980225
1555521110.926702,203165,0.00690305233001709
1555521230.5291338,205325,0.0069009289145469666
1555521238.2977664,205465,0.006792691070586443
1555521364.197194,207725,0.0071900333277881145
1555521367.545556,207785,0.008267417550086975
1555521391.0204425,208205,0.006787468213587999
1555521457.3099177,209385,0.007280599791556597
1555521468.5111923,209585,0.00702761160209775
1555521505.5212426,210245,0.007187644485384226
1555521600.9512987,211945,0.007285993546247482
1555521620.2524068,212285,0.008008860982954502
1555521636.081552,212565,0.006838368251919746
1555521654.3053536,212885,0.006764756981283426
1555521673.5995445,213225,0.006150540430098772
1555521718.8853672,214025,0.006993945222347975
1555521771.1737401,214945,0.006829638034105301
1555521772.2586415,214965,0.006658369209617376
1555521797.1708837,215405,0.006963521707803011
1555521836.8534653,216105,0.006509647238999605
1555521866.4346666,216625,0.006808476988226175
1555521876.639964,216805,0.007713742554187775
1555521935.856579,217845,0.007280569989234209
1555521939.2690637,217905,0.006698572542518377
1555521977.8382194,218585,0.0072348453104496
1555521982.4323678,218665,0.007221135776489973
1555522020.1717503,219110,0.005842677783221006
1555522026.8036156,219230,0.006607523653656244
1555522029.0721712,219270,0.005828633904457092
1555522073.301449,220070,0.006979672703891993
1555522079.917301,220190,0.007959315553307533
1555522094.4097698,220450,0.006793970707803965
1555522099.804717,220550,0.008198562078177929
1555522170.525541,221830,0.006946928333491087
1555522191.5868704,222210,0.006942072883248329
1555522201.6853213,222390,0.006272686179727316
1555522277.8149285,223750,0.006826201919466257
1555522280.134984,223790,0.006900557782500982
1555522281.222377,223810,0.0063429344445466995
1555522347.308944,224990,0.0059411427937448025
1555522526.138978,228170,0.00774609437212348
1555522586.4353633,229230,0.006969023495912552
1555522609.1527553,229630,0.007320322096347809
1555522644.3277013,230250,0.006183064077049494
1555522654.4212852,230430,0.006479192525148392
1555522673.8565843,230770,0.006566379219293594
1555522693.0897586,231110,0.0069609698839485645
1555522728.1060295,231730,0.00649526109918952
1555522786.0373938,232750,0.007451925426721573
1555522812.4350526,233210,0.006676529999822378
1555522828.3064919,233490,0.007034906651824713
1555522923.7042332,234955,0.007105494383722544
1555523049.8178794,237235,0.006599548738449812
1555523157.1580153,239155,0.0069533162750303745
1555523162.7793782,239255,0.006437439471483231
1555523203.1154256,239975,0.0061482712626457214
1555523237.8926115,240595,0.007901248522102833
1555523346.5112317,242535,0.007454015780240297
1555523375.8615923,243055,0.006510044913738966
1555523380.3389785,243135,0.00747658358886838
1555523398.6198673,243455,0.007037054747343063
1555523446.2089827,244295,0.006012428551912308
1555523519.0231411,245575,0.006451413035392761
1555523522.2976284,245635,0.006441023200750351
1555523540.4851606,245955,0.00740713020786643
1555523649.2843325,247875,0.0067765191197395325
1555523709.6694577,248935,0.006211474072188139
1555524024.849989,250820,0.00671091303229332
1555524155.5557299,253180,0.005836179479956627
1555524186.812919,253740,0.0067051188088953495
1555524252.896707,254920,0.007116819266229868
1555524305.6196294,255860,0.007267311681061983
1555524386.3440213,257300,0.00703165540471673
1555524407.5464087,257680,0.006162593606859446
1555524455.9197953,258540,0.007168408948928118
1555524544.3186774,260100,0.006126590073108673
1555524563.6684165,260440,0.006501000840216875
1555524594.269943,260980,0.007209302857518196
1555524618.0134833,261400,0.006422458682209253
1555524631.6907845,261640,0.007028747815638781
1555524648.6222677,261940,0.006457149516791105
1555524653.1892073,262020,0.006546156946569681
1555524672.5504584,262360,0.006938735488802195
1555524713.2982347,263080,0.0055549293756484985
1555524758.7410138,263880,0.006913227494806051
1555524796.386188,264540,0.006515983026474714
1555524935.7135332,266725,0.0071490127593278885
1555524994.4216146,267785,0.006689451634883881
1555524998.8479958,267865,0.006974034011363983
1555525020.9977205,268265,0.005711234640330076
1555525075.3219728,269245,0.007000225130468607
1555525107.7845013,269825,0.006526931654661894
1555525154.8379157,270665,0.0068767983466386795
1555525212.0344265,271685,0.007241328712552786
1555525237.6769202,272145,0.006587704177945852
1555525303.9102066,273325,0.007329219952225685
1555525307.2897966,273385,0.006489358842372894
1555525380.57088,274685,0.00788862258195877
1555525413.417501,275265,0.006003922317177057
1555525451.8306189,275945,0.006776684895157814
1555525491.6314273,276645,0.006855332758277655
1555525517.6208682,277105,0.007090494502335787
1555525535.8542242,277425,0.005815281067043543
1555525618.811313,278885,0.006744538899511099
1555525640.518525,279265,0.007493531331419945
1555525665.342003,279705,0.006483979988843203
1555525771.2796464,281330,0.006916492711752653
1555525930.1215434,284150,0.0069510918110609055
1555526003.7171304,285470,0.007220892235636711
1555526011.573024,285610,0.007448192220181227
1555526021.6633978,285790,0.006114623975008726
1555526040.7020648,286130,0.006411956623196602
1555526054.116278,286370,0.008026822470128536
1555526060.847294,286490,0.007353762164711952
1555526126.9474084,287670,0.0066182431764900684
1555526183.016341,288670,0.006522963289171457
1555526235.6747313,289610,0.006386093329638243
1555526276.4352908,290330,0.007008799817413092
1555526303.7506158,290810,0.007657966110855341
1555526307.022743,290870,0.006377833429723978
1555526392.1553319,292370,0.006632285658270121
1555526398.9355571,292490,0.006402622442692518
1555526432.9284225,293090,0.006611423101276159
1555526443.0829978,293270,0.006529049947857857
1555526447.630518,293350,0.007159192115068436
1555526454.5499,293470,0.006131304893642664
1555526558.8038528,295310,0.006930220872163773
1555526559.8635607,295330,0.006473718676716089
1555526569.0517395,295490,0.006836617831140757
1555526573.5616925,295570,0.006301815155893564
1555526592.8856022,295910,0.008528593927621841
1555526678.1119554,297175,0.006649254355579615
1555526701.9584434,297555,0.0068034580908715725
1555526739.481806,298235,0.006405089050531387
1555526851.2129207,300255,0.006401247810572386
1555526921.685782,301515,0.006937885656952858
1555526973.2712777,302435,0.006225079298019409
1555527022.4412012,303315,0.006298812571913004
1555527043.7844498,303695,0.006480449810624123
1555527118.8480325,305035,0.00741076422855258
1555527184.4725776,306195,0.006544597912579775
1555527210.6739686,306655,0.007531274575740099
1555527353.7209024,309175,0.007509287446737289
1555527355.9640071,309215,0.0063414075411856174
1555527392.2320216,309855,0.006445877719670534
1555527427.4030108,310475,0.0075212991796433926
1555527494.5885494,311655,0.006656960118561983
1555527669.489084,314500,0.007065426092594862
1555527696.0447447,314980,0.007562069687992334
1555527706.010943,315160,0.007359333802014589
1555527763.7891672,316200,0.006827700883150101
1555527767.1109233,316260,0.006158902775496244
1555527936.2747128,319280,0.007584754377603531
1555527952.0354862,319560,0.006515948101878166
1555528066.763338,321600,0.005930613726377487
1555528090.6872485,322020,0.007594902068376541
1555528241.5016005,324680,0.0053656748495996
1555528323.2678912,326120,0.006444054190069437
1555528348.253065,326560,0.006908840034157038
1555528367.6519518,326900,0.006465396378189325
1555528419.9156444,327820,0.0073420279659330845
1555528664.741323,328485,0.005758462939411402
1555528736.658812,329785,0.007111417129635811
1555528796.3225548,330865,0.006682630628347397
1555528825.1573086,331385,0.00657794950529933
1555528830.727817,331485,0.006492991000413895
1555528910.2367587,332905,0.006881369277834892
1555528950.56722,333625,0.005938631948083639
1555529005.4675047,334605,0.007260318845510483
1555529075.0155497,335845,0.006961671635508537
1555529076.096623,335865,0.006559200119227171
1555529114.224363,336545,0.006927469279617071
1555529130.0485342,336825,0.00667658681049943
1555529177.788388,337665,0.00612274557352066
1555529367.080054,341005,0.006708717439323664
1555529402.389734,341625,0.006714537274092436
1555529441.0062973,342305,0.0070888143964111805
1555529510.4096775,343525,0.006211782339960337
1555529521.686337,343725,0.00613479083403945
1555529574.795965,344450,0.00752243772149086
1555529583.491959,344610,0.006440058816224337
1555529611.159382,345110,0.006351172924041748
1555529631.20741,345470,0.007606572937220335
1555529633.3842604,345510,0.006656618323177099
1555529658.8229816,345970,0.007116492837667465
1555529659.910103,345990,0.006935106590390205
1555529660.9757595,346010,0.006281994748860598
1555529664.3037283,346070,0.006732000503689051
1555529685.3074298,346450,0.006680598016828299
1555529724.023947,347150,0.006930156145244837
1555529758.8896003,347770,0.006995180156081915
1555529802.5731983,348550,0.006823774892836809
1555529813.696908,348750,0.006729864981025457
1555529913.5170972,350530,0.007535036187618971
1555529929.078155,350810,0.006450500339269638
1555529961.5697923,351390,0.005938401911407709
1555529969.3780062,351530,0.006341101136058569
1555529970.5420098,351550,0.006145266350358725
1555530003.016157,352130,0.006183672230690718
1555530036.9719017,352730,0.007599996868520975
1555530115.2476876,354110,0.007195127662271261
1555530170.8742456,355090,0.006091156508773565
1555530208.3909652,355750,0.007016569375991821
1555530251.422834,356510,0.006371131632477045
1555530377.69832,358730,0.006063971668481827
1555530406.1263144,359230,0.006261766422539949
1555530409.4153907,359290,0.007123405579477549
1555530431.6499372,359455,0.006842515897005796
1555530462.5719123,360015,0.0076193674467504025
1555530501.3417146,360715,0.0076589398086071014
1555530514.5879805,360955,0.006676629651337862
1555530585.4259467,362235,0.006512551102787256
1555530604.2043724,362575,0.007067570928484201
1555530680.307655,363935,0.006718395743519068
1555530704.9252725,364375,0.00670681381598115
1555530736.3402727,364935,0.006158303469419479
1555530796.7947037,366015,0.007388796657323837
1555530946.5782523,368675,0.006573365535587072
1555530947.706694,368695,0.006466863676905632
1555531055.5165322,370595,0.006929904222488403
1555531106.5677116,371495,0.005593245383352041
1555531243.8905988,373915,0.006429100874811411
1555531251.914431,374055,0.006435698363929987
1555531403.8530312,376540,0.006555499508976936
1555531456.9338274,377500,0.0064581348560750484
1555531529.3057926,378800,0.006729818414896727
1555531550.5000196,379180,0.006207924336194992
1555531556.0717828,379280,0.00684654014185071
1555531581.9524639,379740,0.007572993636131287
1555531606.5695777,380180,0.0057887420989573
1555531630.0324788,380600,0.005986631382256746
1555531706.2606926,381960,0.0064310915768146515
1555531765.7845325,383020,0.006821053102612495
1555531831.0989845,384180,0.007071101572364569
1555531881.0555801,385060,0.006706016603857279
1555531913.8306997,385640,0.007188163697719574
1555532124.1430376,389340,0.0071950629353523254
1555532141.2787488,389640,0.007318029645830393
1555532144.8263094,389700,0.0066739036701619625
1555532169.948211,390140,0.006105452310293913
1555532176.764706,390260,0.006681057158857584
1555532242.8388867,391205,0.006955812219530344
1555532259.3399005,391505,0.006795237306505442
1555532310.2336013,392425,0.008006622083485126
1555532325.6276834,392705,0.006120824720710516
1555532337.8060448,392925,0.006801860872656107
1555532398.6670845,394025,0.006900751497596502
1555532411.0656981,394245,0.006909775082021952
1555532417.7432237,394365,0.006535367574542761
1555532483.8936853,395545,0.006958408281207085
1555532514.0234177,396085,0.006764039397239685
1555532539.8381314,396545,0.007127183023840189
1555532618.3546636,397945,0.006706224754452705
1555532642.949256,398385,0.006360363680869341
1555532680.0243294,399045,0.006866317708045244
1555532699.2208724,399385,0.007334377150982618
1555532707.082569,399525,0.006254533771425486
1555532752.6522007,400325,0.006170978303998709
1555532773.049418,400685,0.006693316623568535
1555532779.7914572,400805,0.006565773393958807
1555532783.168731,400865,0.007050663232803345
1555532869.398268,402385,0.00707951420918107
1555532870.4784732,402405,0.007887138985097408
1555532872.8681068,402445,0.006658428814262152
1555532923.9352121,403345,0.006159620359539986
1555532959.0806453,403965,0.006554298102855682
1555532989.626202,404505,0.006740093696862459
1555532993.106063,404565,0.0075628370977938175
1555532998.7491097,404665,0.0065273139625787735
1555533062.3598304,405785,0.007107252720743418
1555533079.3523395,406085,0.007030671462416649
1555533297.3080268,406250,0.006726488005369902
1555533299.5298827,406290,0.006716509815305471
1555533353.7689953,407270,0.007112701889127493
1555533416.8690808,408410,0.00646280637010932
1555533466.6982157,409310,0.007059712428599596
1555533512.3077,410130,0.00587121257558465
1555533526.9205377,410390,0.0068202936090528965
1555533528.00677,410410,0.006568556185811758
1555533552.642511,410850,0.006929254624992609
1555533558.1881285,410950,0.007255183532834053
1555533570.733127,411170,0.006942318752408028
1555533695.0447905,413390,0.0066110664047300816
1555533718.5400145,413810,0.00793811958283186
1555533796.3143394,415190,0.007281206548213959
1555533799.5923612,415250,0.006924640387296677
1555533800.8251688,415270,0.007090332452207804
1555533855.256504,416230,0.006146473344415426
1555533882.473434,416710,0.006810229271650314
1555533948.4092164,417870,0.0068754274398088455
1555534032.333357,419350,0.007166924420744181
1555534077.729694,420150,0.007753835991024971
1555534086.953026,420310,0.0067960829474031925
1555534123.2892103,420950,0.006654678378254175
1555534137.9793081,421210,0.0065958839841187
1555534221.835923,422475,0.00578094320371747
1555534293.6312013,423775,0.006293122190982103
1555534319.11616,424235,0.006159844342619181
1555534412.494209,425915,0.007877836003899574
1555534415.8611226,425975,0.006419395562261343
1555534421.5301573,426075,0.006395585369318724
1555534496.542963,427415,0.007149961311370134
1555534516.639817,427775,0.0061195045709609985
1555534600.9490993,429275,0.005796534474939108
1555534644.5433154,430055,0.006917014718055725
1555534645.7013345,430075,0.006023360416293144
1555534823.581728,433215,0.0059843845665454865
1555534871.220297,434055,0.005318113137036562
1555534872.5247016,434075,0.0075937178917229176
1555534946.064002,435375,0.00661207502707839
1555534953.0280988,435495,0.006338624749332666
1555534975.6359668,435895,0.006202930584549904
1555534982.584027,436015,0.0062192766927182674
1555535006.400902,436435,0.006033068522810936
1555535013.214605,436555,0.006396375596523285
1555535093.2352579,437740,0.006989296060055494
1555535158.5550437,438920,0.005938635673373938
1555535193.9058802,439560,0.0067347027361392975
1555535201.5924075,439700,0.00660789804533124
1555535440.6307902,443980,0.0071263848803937435
1555535468.6586816,444480,0.007933993823826313
1555535483.18199,444740,0.006560996174812317
1555535513.2399418,445280,0.006224834825843573
1555535521.2404048,445420,0.006887370720505714
1555535539.212572,445740,0.006632309406995773
1555535548.0429342,445900,0.006246637552976608
1555535564.0083919,446180,0.006358298938721418
1555535595.7008626,446740,0.007410753518342972
1555535673.8773906,448120,0.006141114979982376
1555535677.3377497,448180,0.0066372607834637165
1555535724.9200985,449020,0.006339838728308678
1555535764.8060896,449720,0.005995718762278557
1555535806.6512647,450460,0.00675038481131196
1555535910.3088822,452280,0.0065192594192922115
1555535928.4773476,452600,0.007531275507062674
1555536059.943418,454725,0.007206220179796219
1555536067.7925293,454865,0.006371898110955954
1555536080.927578,455105,0.007534755859524012
1555536137.4404345,456125,0.00679415836930275
1555536150.6430194,456365,0.005970196798443794
1555536251.446913,458165,0.0067407856695353985
1555536254.748439,458225,0.006007752846926451
1555536419.6697452,461165,0.006777595728635788
1555536424.2184794,461245,0.006656359415501356
1555536425.3041987,461265,0.005742993671447039
1555536444.3971198,461605,0.007120405789464712
1555536472.553298,462105,0.007506866008043289
1555536485.0445046,462325,0.007534402888268232
1555536490.7553227,462425,0.006517466157674789
1555536496.4382453,462525,0.006081480998545885
1555536534.875276,463205,0.005749987438321114
1555536546.1449683,463405,0.006938567850738764
1555536575.7289646,463925,0.006892727687954903
1555536626.8345017,464825,0.006587380543351173
1555536652.8958738,465285,0.005714654456824064
1555536710.6529677,466305,0.006348895374685526
1555536737.9968615,466785,0.007654148619621992
1555536759.5050995,467165,0.006492724642157555
1555536775.4781866,467445,0.006163386162370443
1555536813.0126283,468105,0.005992477759718895
1555536951.1283064,470350,0.007196975406259298
1555537005.3163652,471330,0.006300380919128656
1555537095.5505004,472950,0.006366560701280832
1555537107.9380925,473170,0.0067219058983027935
1555537130.4288056,473570,0.006348730996251106
1555537197.4728184,474770,0.006324015557765961
1555537212.0645752,475030,0.006086322013288736
1555537253.5443118,475770,0.006207057740539312
1555537276.0374084,476170,0.006373795215040445
1555537288.2307162,476390,0.005844476167112589
1555537396.5915062,478310,0.007443476468324661
1555537556.3702261,481130,0.00663025164976716
1555537600.6819792,481910,0.006578739732503891
1555537633.7010372,482490,0.006733518093824387
1555537677.9452164,483270,0.00686013326048851
1555537732.5644524,484230,0.006097661796957254
1555537994.7869952,485175,0.006303219590336084
1555537996.9902527,485215,0.007854525931179523
1555538005.8819,485375,0.006457851734012365
1555538039.0628333,485975,0.00718893064185977
1555538064.4760284,486435,0.00671141454949975
1555538080.064068,486715,0.006463769823312759
1555538143.1678374,487855,0.006039699073880911
1555538250.659112,489775,0.006100611761212349
1555538301.1574574,490675,0.006762530189007521
1555538305.7213607,490755,0.006484671961516142
1555538372.8958664,491955,0.006490156054496765
1555538424.63812,492875,0.0064209154807031155
1555538458.6336873,493475,0.005779036786407232
1555538483.5391982,493915,0.006005184259265661
1555538492.6441665,494075,0.006118954624980688
1555538630.9667118,496515,0.0063970196060836315
1555538664.9526916,497115,0.006043293047696352
1555538689.8744717,497555,0.006339453626424074
1555538727.4638457,498215,0.006374742370098829
1555538811.7549043,499695,0.007197494152933359
1555538867.5894413,500460,0.0067999958992004395
1555538962.7166855,502180,0.0074914307333528996
1555539043.752778,503640,0.006102234125137329
1555539071.6965191,504140,0.0067887394689023495
1555539086.3179536,504400,0.006387054454535246
1555539096.311718,504580,0.006299199070781469
1555539184.9280381,506160,0.006096373777836561
1555539251.0760593,507340,0.006527755409479141
1555539379.6950238,509620,0.006221052259206772
1555539396.6348975,509920,0.005836961325258017
1555539486.2977755,511500,0.005970191676169634
1555539556.4866283,512740,0.006040132138878107
1555539584.910234,513240,0.005493342410773039
1555539686.1692133,515020,0.006587589625269175
1555539740.4033995,515745,0.005974378902465105
1555539779.109952,516445,0.006547858938574791
1555539815.5369434,517105,0.006819570437073708
